tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
H200_s1,seedv,41,exact_head,global_oracle,variance_matched_random,168,0.8849221028824038,4.440892098500626e-16,0.021276595744680882,0.21702127659574466,2.721902550327791,235,6b3843042d365a88f5324a10dda8feff80d9d1d72947172a7954bc1599adddcf,-0.10106382978723405,-0.0808510638297873,0.7807168531374502
H200_s1,seedv,42,fresh_head,global_oracle,same_rank_random,15,0.012127697300292766,0.0,0.08510638297872342,0.2680851063829787,1.9149221526858171,235,8b5acf6c90b353b07fe815f37f3d41c72546e6d1634eb781a2192d0de8e9a31a,-0.037234042553191515,-0.029787234042553234,-0.026263544504523617
H200_s1,seedv,42,exact_head,global_oracle,same_rank_random,15,0.012127697300292766,0.0,0.11170212765957444,0.2893617021276596,1.9000384252977565,235,cfa3a872d6a6281fe524f595fee39e7b0a57bc23bcc579dce0811fb62613fd40,-0.010638297872340496,-0.008510638297872353,-0.04114727189258427
H200_s1,seedv,42,fresh_head,global_oracle,variance_matched_random,160,0.8849221028824036,6.661338147750939e-16,0.10106382978723405,0.28085106382978725,1.7828159123668175,235,49acf0a95af6386627f53ac839085de9b7137979086aa0acc247ccd8745af644,-0.021276595744680882,-0.017021276595744705,-0.15836978482352326
H200_s1,seedv,42,exact_head,global_oracle,variance_matched_random,160,0.8849221028824036,6.661338147750939e-16,0.0,0.2,2.7298341815708014,235,8c2c82992d90da4297fe6456b52a3267ffb993447d00a7cdcce3872577917dd6,-0.12234042553191493,-0.09787234042553195,0.7886484843804606
H200_s1,seedv,43,fresh_head,global_oracle,same_rank_random,15,0.025951568987674836,0.0,0.11702127659574468,0.2936170212765957,1.9407576465413954,235,0d21cbf1fae1f190cb74e0c5dc2d3426b44647575a46590616c7b06ffbf0be9a,-0.005319148936170248,-0.004255319148936232,-0.00042805064894535505
H200_s1,seedv,43,exact_head,global_oracle,same_rank_random,15,0.025951568987674836,0.0,0.11170212765957444,0.28936170212765955,1.9097181949883852,235,9af04efdfe25b8798a0028516a1cc72e4a0a47cf19fcae0fb4c8a3f2506207ff,-0.010638297872340496,-0.008510638297872408,-0.03146750220195549
H200_s1,seedv,43,fresh_head,global_oracle,variance_matched_random,182,0.884922102882404,2.220446049250313e-16,0.0478723404255319,0.23829787234042552,1.7221185285564988,235,b6692511f91daf72fb7ad2dda675a678ebcbcadd9429c09a2be4f4485693b6fa,-0.07446808510638303,-0.05957446808510644,-0.2190671686338419
H200_s1,seedv,43,exact_head,global_oracle,variance_matched_random,182,0.884922102882404,2.220446049250313e-16,0.005319148936170248,0.20425531914893616,2.3290646572180513,235,b45316a9b10f79ddbf2ab7acb444ad80395b00ee373ba17e26feca29eed77ab7,-0.11702127659574468,-0.0936170212765958,0.3878789600277106
H200_s1,seedv,44,fresh_head,global_oracle,same_rank_random,15,0.0227665822399947,0.0,0.10106382978723405,0.28085106382978725,1.909727194216694,235,3069bbd159aa605a61491219d657f6b5d93f0435216ce4122f346e8f4129368b,-0.021276595744680882,-0.017021276595744705,-0.03145850297364672
H200_s1,seedv,44,exact_head,global_oracle,same_rank_random,15,0.0227665822399947,0.0,0.1063829787234043,0.28510638297872337,1.898165513137109,235,0020f8f3325dd25e8d31e811b9323dfba4fb940eaf8843178f838d325bfc1a11,-0.015957446808510634,-0.012765957446808585,-0.043020184053231825
H200_s1,seedv,44,fresh_head,global_oracle,variance_matched_random,168,0.8849221028824047,4.440892098500626e-16,0.0478723404255319,0.23829787234042552,1.7761133057639678,235,feca146866cd4dc024a94fa6730748e1a0dedb5be7ae6da871fc4436792a2410,-0.07446808510638303,-0.05957446808510644,-0.16507239142637298
H200_s1,seedv,44,exact_head,global_oracle,variance_matched_random,168,0.8849221028824047,4.440892098500626e-16,-0.005319148936170137,0.1957446808510638,3.16505926318242,235,e21303fc20146e939e6eddd7378dd42736be6d803392636d708f0b069c629817,-0.12765957446808507,-0.10212765957446815,1.2238735659920794
H200_s1,seedv,45,fresh_head,global_oracle,same_rank_random,15,0.01371366181253838,0.0,0.0957446808510638,0.2765957446808511,1.9269698923851482,235,bc7d58bc78be204190d7acf077a8d81175696c30a401dac4265553ba913fb4bb,-0.02659574468085113,-0.021276595744680882,-0.014215804805192578
H200_s1,seedv,45,exact_head,global_oracle,same_rank_random,15,0.01371366181253838,0.0,0.09042553191489366,0.27234042553191484,1.884799972193143,235,32a058557cd8c9289edb1f84c1683847cade8a1e322fda499120941a142e452c,-0.03191489361702127,-0.025531914893617114,-0.05638572499719774
H200_s1,seedv,45,fresh_head,global_oracle,variance_matched_random,176,0.8849221028824038,4.440892098500626e-16,0.03191489361702127,0.225531914893617,1.7070231001538336,235,23d62cfaeab508a99c23686b9c759abaeee3ca2023312e92e5e493215084f957,-0.09042553191489366,-0.07234042553191494,-0.2341625970365071
H200_s1,seedv,45,exact_head,global_oracle,variance_matched_random,176,0.8849221028824038,4.440892098500626e-16,-0.015957446808510634,0.18723404255319148,2.1459195587137345,235,01f309b2246862758718c8a246d6ff0418f30629d99116f35e283025a8a66254,-0.13829787234042556,-0.11063829787234047,0.2047338615233938
H200_s1,seedv,46,fresh_head,global_oracle,same_rank_random,15,0.014670906644747333,0.0,0.09042553191489366,0.2723404255319149,1.9230022231082238,235,0d696b3be15da7a04005a770ec0bd1b867cd4d5b9f3037cc9b00d30fd89a5462,-0.03191489361702127,-0.025531914893617058,-0.018183474082116957
H200_s1,seedv,46,exact_head,global_oracle,same_rank_random,15,0.014670906644747333,0.0,0.11702127659574468,0.2936170212765957,1.8744977979059725,235,eb5894f7cc31da831b1cd2b012abc9e7fe9ab9edfd5cc55d2bdf4ff77d563319,-0.005319148936170248,-0.004255319148936232,-0.06668789928436825
H200_s1,seedv,46,fresh_head,global_oracle,variance_matched_random,171,0.8849221028824045,2.220446049250313e-16,0.037234042553191515,0.22978723404255322,1.792344563187498,235,7ff32fe0c875beda91a8130856387df8f701a6911015e6a9ab2c94bcf302766c,-0.08510638297872342,-0.06808510638297874,-0.14884113400284282
H200_s1,seedv,46,exact_head,global_oracle,variance_matched_random,171,0.8849221028824045,2.220446049250313e-16,0.02659574468085102,0.22127659574468087,2.7602857043462796,235,3fe4a27a6f279baafbea63a4c8099eaec7cf0d9fe2094cad5908427c114a720f,-0.09574468085106391,-0.07659574468085109,0.8191000071559389
H200_s1,seedv,47,fresh_head,global_oracle,same_rank_random,15,0.027223479504176362,0.0,0.12234042553191493,0.2978723404255319,1.9279568109509533,235,2354fae7f9bf2e589b0fdf7c2398dbaa8bcf96a08ccb5c5b4115ac4b75371cea,0.0,-5.551115123125783e-17,-0.01322888623938745
H200_s1,seedv,47,exact_head,global_oracle,same_rank_random,15,0.027223479504176362,0.0,0.12765957446808507,0.3021276595744681,1.880458945702168,235,8b5a538c24cbf8f2b53079970088018394f835df4deaa22b1895a708a20454cc,0.005319148936170137,0.004255319148936121,-0.06072675148817264
H200_s1,seedv,47,fresh_head,global_oracle,variance_matched_random,183,0.8849221028824045,2.220446049250313e-16,0.04255319148936165,0.23404255319148937,1.6739850366114035,235,f5228e4dbba183e3450087df225b141026df344dc5254134ff85e724e5707215,-0.07978723404255328,-0.06382978723404259,-0.2672006605789372
H200_s1,seedv,47,exact_head,global_oracle,variance_matched_random,183,0.8849221028824045,2.220446049250313e-16,0.010638297872340385,0.20851063829787236,2.2840464807265444,235,bbbbc739b3ba29c599ee8470e8e85cf86951861bf7ef5e0bc785ba6e8501d98b,-0.11170212765957455,-0.08936170212765959,0.34286078353620364
H200_s1,seedv,48,fresh_head,global_oracle,same_rank_random,15,0.019194000271587693,0.0,0.1063829787234043,0.28510638297872337,1.903179378583839,235,acff79e7d96c16d5518ed69135b41bdebb72166b95a49d8f3c21acc658cf02f7,-0.015957446808510634,-0.012765957446808585,-0.03800631860650183
H200_s1,seedv,48,exact_head,global_oracle,same_rank_random,15,0.019194000271587693,0.0,0.10106382978723405,0.28085106382978725,1.8735740303545918,235,1216f2b3b2e0111b5641ad1359e3764451635cf74c96ac3faa0042d9776b0a31,-0.021276595744680882,-0.017021276595744705,-0.06761166683574893
H200_s1,seedv,48,fresh_head,global_oracle,variance_matched_random,178,0.8849221028824044,1.1102230246251565e-16,0.09042553191489366,0.2723404255319149,1.6734230437468145,235,fa3415a61b9859b3aa4912ccfb093da8fdd9857feab41b5c397ac30ab25c943d,-0.03191489361702127,-0.025531914893617058,-0.26776265344352623
H200_s1,seedv,48,exact_head,global_oracle,variance_matched_random,178,0.8849221028824044,1.1102230246251565e-16,0.04787234042553179,0.23829787234042552,1.979062827680714,235,e593c2e0214626eb69c65b570c6d7081e10ef8e2d77ad5ba5131574f8bc87bba,-0.07446808510638314,-0.05957446808510644,0.037877130490373334
H200_s1,seedv,49,fresh_head,global_oracle,same_rank_random,15,0.025597923867150457,0.0,0.1063829787234043,0.28510638297872337,1.9234333373629462,235,8d1cf164d32456c3b0dda2a3c9d273767ffa0897f2ba649f5b5e5ab826078077,-0.015957446808510634,-0.012765957446808585,-0.017752359827394537
H200_s1,seedv,49,exact_head,global_oracle,same_rank_random,15,0.025597923867150457,0.0,0.0957446808510638,0.2765957446808511,1.9013334999386793,235,ae0014372365cce6d659cac684197341660032791ddb332f51dc11804d0e5652,-0.02659574468085113,-0.021276595744680882,-0.03985219725166145
H200_s1,seedv,49,fresh_head,global_oracle,variance_matched_random,181,0.8849221028824045,2.220446049250313e-16,0.08510638297872342,0.2680851063829787,1.660909389275596,235,3949b8a6ce8c8ae20f1c312716aae677302314d37df942f2a33bd9e0f1eab22f,-0.037234042553191515,-0.029787234042553234,-0.2802763079147448
H200_s1,seedv,49,exact_head,global_oracle,variance_matched_random,181,0.8849221028824045,2.220446049250313e-16,0.05319148936170215,0.24255319148936172,2.564700891349437,235,5bc471a0b2cf26fcf7ed79e5b96871a87207205af46d28bd9f28828bc8b2b483,-0.06914893617021278,-0.05531914893617024,0.6235151941590964
H200_s1,seedv,50,fresh_head,global_oracle,same_rank_random,15,0.015985378260644938,0.0,0.11702127659574468,0.2936170212765957,1.958181414072513,235,00ad67c4b236187c9bb8816ab9f36240dc51b446c257d71910d5d081a6f90e83,-0.005319148936170248,-0.004255319148936232,0.016995716882172163
H200_s1,seedv,50,exact_head,global_oracle,same_rank_random,15,0.015985378260644938,0.0,0.0957446808510638,0.276595744680851,1.9122735578593484,235,eae7a5a799721867b545524505a06dc0e052b1aadd505243ddcbe856714e0b95,-0.02659574468085113,-0.021276595744680937,-0.028912139330992348
H200_s1,seedv,50,fresh_head,global_oracle,variance_matched_random,171,0.8849221028824042,0.0,0.05319148936170215,0.24255319148936172,1.8062094178389836,235,8ec7df50f50919c339ea9a061f8b2cf1104513936dfc708edbe291b11b056dfd,-0.06914893617021278,-0.05531914893617024,-0.13497627935135714
H200_s1,seedv,50,exact_head,global_oracle,variance_matched_random,171,0.8849221028824042,0.0,-0.02127659574468077,0.1829787234042553,3.4858373973990426,235,4f1b1e16c94b64850fa1b7b72b4fdd89c0b73259b9456321ad55707b68e04d75,-0.1436170212765957,-0.11489361702127665,1.544651700208702
H200_s1,seedv,51,fresh_head,global_oracle,same_rank_random,15,0.03441366436187456,0.0,0.09042553191489366,0.2723404255319149,1.9631316394712282,235,ce09893ae5cbc5a3d422ecbcf15601a7d128853b1cfa319db747c86bb1947228,-0.03191489361702127,-0.025531914893617058,0.02194594228088742
H200_s1,seedv,51,exact_head,global_oracle,same_rank_random,15,0.03441366436187456,0.0,0.09042553191489366,0.27234042553191495,1.914968306833612,235,a704fd4d176e1de58b88589bc3c3c0b5add548ca6c64d7397cc196a2b58a7ac3,-0.03191489361702127,-0.025531914893617003,-0.026217390356728654
H200_s1,seedv,51,fresh_head,global_oracle,variance_matched_random,178,0.8849221028824047,4.440892098500626e-16,0.06914893617021278,0.25531914893617025,1.658117589611757,235,4ac4f713d1eca93425b4470924643991c88cf054ac3df034ce9935c74fec3dc4,-0.05319148936170215,-0.04255319148936171,-0.2830681075785837
H200_s1,seedv,51,exact_head,global_oracle,variance_matched_random,178,0.8849221028824047,4.440892098500626e-16,0.010638297872340385,0.20851063829787236,2.0064245979627984,235,53568334c672d62dfd5a701407840e7b0e93164eea6abd56982e421f7a908e11,-0.11170212765957455,-0.08936170212765959,0.06523890077245764
H200_s1,seedv,52,fresh_head,global_oracle,same_rank_random,15,0.0201371826778365,0.0,0.0957446808510638,0.276595744680851,1.9049668303018632,235,7a96cd76b15e14344418d6e1959d1117d5010436526d63866c92d09b591f2091,-0.02659574468085113,-0.021276595744680937,-0.03621886688847753
H200_s1,seedv,52,exact_head,global_oracle,same_rank_random,15,0.0201371826778365,0.0,0.10106382978723405,0.28085106382978725,1.8829882983290331,235,93dd3771d3f73f9302be9e0116aaaa60ff17a02269dd93f2d478ecb24b3d9da6,-0.021276595744680882,-0.017021276595744705,-0.05819739886130759
H200_s1,seedv,52,fresh_head,global_oracle,variance_matched_random,175,0.8849221028824045,2.220446049250313e-16,0.015957446808510634,0.2127659574468085,1.7004863065936124,235,56fab9d91ba160fc0aa70d1744af199f02ca535300a918a307e3a9c4aa412dcf,-0.1063829787234043,-0.08510638297872344,-0.2406993905967283
H200_s1,seedv,52,exact_head,global_oracle,variance_matched_random,175,0.8849221028824045,2.220446049250313e-16,0.058510638297872286,0.24680851063829787,2.4930998985744455,235,c73146d7ba29d6605deebf600daea459baec2264a930f1584a642c8d24ea42a2,-0.06382978723404265,-0.05106382978723409,0.5519142013841047
H200_s1,seedv,53,fresh_head,global_oracle,same_rank_random,15,0.01583450389652714,0.0,0.11702127659574468,0.2936170212765957,1.9093825223800718,235,a65749133801c0ef55e0f3100114d04a0d44ee003651c5ee917560af27d6fae0,-0.005319148936170248,-0.004255319148936232,-0.03180317481026895
H200_s1,seedv,53,exact_head,global_oracle,same_rank_random,15,0.01583450389652714,0.0,0.11170212765957444,0.28936170212765955,1.9007354572885773,235,bda29e241413dbb94c10e5be5e7c3ecfbf6bd5931667a044c19fa76027779bf0,-0.010638297872340496,-0.008510638297872408,-0.04045023990176344
H200_s1,seedv,53,fresh_head,global_oracle,variance_matched_random,174,0.884922102882404,2.220446049250313e-16,0.02659574468085102,0.2212765957446808,1.7665415912225022,235,6d97eb564291352e66db59d8d255bb19ab890b94550da4f53b7739f61df487a5,-0.09574468085106391,-0.07659574468085115,-0.17464410596783853
H200_s1,seedv,53,exact_head,global_oracle,variance_matched_random,174,0.884922102882404,2.220446049250313e-16,0.0,0.2,3.233385558174273,235,f8a11bab472743ffca2a68aec83870e49609e918e05a1340ffcc2937f82c5148,-0.12234042553191493,-0.09787234042553195,1.2921998609839325
H200_s1,seedv,54,fresh_head,global_oracle,same_rank_random,15,0.02295179069351828,0.0,0.11702127659574468,0.2936170212765957,1.9405479366725753,235,0dc0d38335b3f46bdc920d5114f19f5e27bf2797fee4ae5f928984323dd060ba,-0.005319148936170248,-0.004255319148936232,-0.0006377605177654289
H200_s1,seedv,54,exact_head,global_oracle,same_rank_random,15,0.02295179069351828,0.0,0.08510638297872342,0.2680851063829787,1.9112117161028181,235,b1cf85e18c1db14be5189a0638343c86dcd458da7e23ff646d6d8cec6449da86,-0.037234042553191515,-0.029787234042553234,-0.029973981087522583
H200_s1,seedv,54,fresh_head,global_oracle,variance_matched_random,167,0.8849221028824044,1.1102230246251565e-16,0.06914893617021278,0.2553191489361702,1.707295110005695,235,acd6cb6c389ff19636cf1b9c5ee7aaa92b8cb8e02e6576b9aee22b2ae9162062,-0.05319148936170215,-0.042553191489361764,-0.23389058718464573
H200_s1,seedv,54,exact_head,global_oracle,variance_matched_random,167,0.8849221028824044,1.1102230246251565e-16,0.0,0.19999999999999998,2.9593210221483477,235,07bf51c53462ffbed43922dc72d4a6d517b001f253155ca16029682289e1e4c1,-0.12234042553191493,-0.09787234042553197,1.018135324958007
H200_s1,seedv,55,fresh_head,global_oracle,same_rank_random,15,0.021537695235036326,0.0,0.07446808510638303,0.25957446808510637,1.9343925151235042,235,bc3913a63a09d23c35ab344e8f6da3f7a93abd81e8cd784e14a2f900accac9a9,-0.0478723404255319,-0.03829787234042559,-0.006793182066836545
H200_s1,seedv,55,exact_head,global_oracle,same_rank_random,15,0.021537695235036326,0.0,0.06914893617021278,0.25531914893617025,1.9025364285127038,235,3c38154268b06df53313049e6e82a2fab2d9e69f6ca46064014f569858d133e6,-0.05319148936170215,-0.04255319148936171,-0.03864926867763696
H200_s1,seedv,55,fresh_head,global_oracle,variance_matched_random,180,0.8849221028824041,1.1102230246251565e-16,0.037234042553191515,0.22978723404255322,1.6748094499454733,235,791f0c78ac40139b4a131905b3ad3973bccede1feb7b543cc2d3f08c9c2df25f,-0.08510638297872342,-0.06808510638297874,-0.2663762472448674
H200_s1,seedv,55,exact_head,global_oracle,variance_matched_random,180,0.8849221028824041,1.1102230246251565e-16,-0.02659574468085113,0.17872340425531913,2.77023990645308,235,841bbb9cbe4de0f6556af8586f0bd9ac175534671fdca540beb51d6098ddb151,-0.14893617021276606,-0.11914893617021283,0.8290542092627391
H200_s1,seedv,56,fresh_head,global_oracle,same_rank_random,15,0.015511531553286578,0.0,0.11702127659574468,0.2936170212765957,1.9384515231481436,235,e75578d401305ae0fa81975bd19d39d6c650b776ecb2021eaf225d79052ca979,-0.005319148936170248,-0.004255319148936232,-0.002734174042197113
H200_s1,seedv,56,exact_head,global_oracle,same_rank_random,15,0.015511531553286578,0.0,0.0957446808510638,0.276595744680851,1.9242831270048428,235,b2a685e84990d4de4c6959d4c6a9227590fe7c6424b606148fe60147b7617772,-0.02659574468085113,-0.021276595744680937,-0.0169025701854979
H200_s1,seedv,56,fresh_head,global_oracle,variance_matched_random,179,0.8849221028824041,1.1102230246251565e-16,0.0478723404255319,0.23829787234042552,1.7043868727435911,235,7c64273b3c93c1a33d9dd8a8fc9b5f0ea834444cc09ec01e0cd9df8f81deff53,-0.07446808510638303,-0.05957446808510644,-0.2367988244467496
H200_s1,seedv,56,exact_head,global_oracle,variance_matched_random,179,0.8849221028824041,1.1102230246251565e-16,0.015957446808510634,0.2127659574468085,3.108035360378713,235,fec632a57a0cef5d55d4fc8a6a8e854b003bbf0ece793b3e4e8a8acc7e718502,-0.1063829787234043,-0.08510638297872344,1.1668496631883725
H200_s1,seedv,57,fresh_head,global_oracle,same_rank_random,15,0.019449420324317273,0.0,0.06914893617021278,0.2553191489361702,1.9557363150822884,235,d27f88b1bed5a65270dd87cb36b29bd1a1d3db06ab381d17cf77400fa5b95cd0,-0.05319148936170215,-0.042553191489361764,0.01455061789194767
H200_s1,seedv,57,exact_head,global_oracle,same_rank_random,15,0.019449420324317273,0.0,0.09042553191489366,0.27234042553191495,1.922468174237161,235,f0ce83cc3db30fdcc5ebeff66fdf8511f896e3cdd75bd1147920de784556e623,-0.03191489361702127,-0.025531914893617003,-0.018717522953179744
H200_s1,seedv,57,fresh_head,global_oracle,variance_matched_random,185,0.884922102882404,2.220446049250313e-16,0.11702127659574468,0.2936170212765957,1.6728984610308506,235,5cc8fdeb77fb97a1e77370291d463608d73699358933e9b243ad5af790949acc,-0.005319148936170248,-0.004255319148936232,-0.26828723615949013
H200_s1,seedv,57,exact_head,global_oracle,variance_matched_random,185,0.884922102882404,2.220446049250313e-16,0.04255319148936165,0.2340425531914893,2.4167862327024494,235,d746e7c5e41961ad8008c503b1bb863ab246262868ed4cb79bfc26bb2f782868,-0.07978723404255328,-0.06382978723404265,0.4756005355121087
H200_s1,seedv,58,fresh_head,global_oracle,same_rank_random,15,0.03028607533703464,0.0,0.07446808510638303,0.2595744680851064,1.954192923320134,235,516da912be31c3cec4d8ed1ff0a0a5dd0d3cb85061f46b3d9d47c810c1eae5b5,-0.0478723404255319,-0.03829787234042553,0.013007226129793326
H200_s1,seedv,58,exact_head,global_oracle,same_rank_random,15,0.03028607533703464,0.0,0.06382978723404253,0.251063829787234,1.916577215637389,235,7186b343d2dfb588ac2bc5a4df71c83b88082d98206c343432469c56043cf444,-0.0585106382978724,-0.04680851063829794,-0.0246084815529517
H200_s1,seedv,58,fresh_head,global_oracle,variance_matched_random,174,0.8849221028824047,4.440892098500626e-16,0.06382978723404265,0.251063829787234,1.7319643696869893,235,631af07413e8f01379654165f8b034101352f0bebe325eaea0507fa6c354c1aa,-0.058510638297872286,-0.04680851063829794,-0.20922132750335143
H200_s1,seedv,58,exact_head,global_oracle,variance_matched_random,174,0.8849221028824047,4.440892098500626e-16,-0.010638297872340496,0.19148936170212766,2.7549801479849374,235,6985484f6b17f6c66c264d8187d75137bca1d1674ca6a3538f38d5195adfd54a,-0.13297872340425543,-0.1063829787234043,0.8137944507945967
H200_s1,seedv,59,fresh_head,global_oracle,same_rank_random,15,0.011832050419922096,0.0,0.0957446808510638,0.276595744680851,1.9271693535952217,235,480f042e759e0feb1fd8637ae1b8351b86a568ca7b194c6169ff24dff382ea5f,-0.02659574468085113,-0.021276595744680937,-0.014016343595119052
H200_s1,seedv,59,exact_head,global_oracle,same_rank_random,15,0.011832050419922096,0.0,0.11702127659574457,0.2936170212765957,1.922845283674159,235,207f9e3c898473936865ea67328f3f0ff5d38d8c7a86fcaa6d01fb30d32363f3,-0.005319148936170359,-0.004255319148936232,-0.018340413516181764
H200_s1,seedv,59,fresh_head,global_oracle,variance_matched_random,166,0.8849221028824045,2.220446049250313e-16,0.0478723404255319,0.23829787234042552,1.7813559930624099,235,2c143baeb5b0561cea1234b7325357a7cd9d7bb314b393bd32f4bf10038ab6d3,-0.07446808510638303,-0.05957446808510644,-0.15982970412793085
H200_s1,seedv,59,exact_head,global_oracle,variance_matched_random,166,0.8849221028824045,2.220446049250313e-16,0.0478723404255319,0.23829787234042552,2.094150849294261,235,6ca1e86e1a1c00aa008293622eedf86486989bae18384f50f8e18a3dc91c30fd,-0.07446808510638303,-0.05957446808510644,0.15296515210392037
H200_s1,seedv,60,fresh_head,global_oracle,same_rank_random,15,0.018413259432824063,0.0,0.10106382978723405,0.28085106382978725,1.9436345322286608,235,f4604cfa43510b7c632820c6ec44d0f74f337ebc09f8c3e1fb2f4ae20ea6a656,-0.021276595744680882,-0.017021276595744705,0.002448835038320052
H200_s1,seedv,60,exact_head,global_oracle,same_rank_random,15,0.018413259432824063,0.0,0.08510638297872342,0.2680851063829787,1.9231223369063568,235,6407d1049368a1021fb537a8603abc6e28c1881f662b8175c22e8e4b8128f9b2,-0.037234042553191515,-0.029787234042553234,-0.01806336028398392
H200_s1,seedv,60,fresh_head,global_oracle,variance_matched_random,180,0.884922102882404,2.220446049250313e-16,0.005319148936170248,0.20425531914893616,1.7641994927121487,235,b7642cccfb6bac63117def427ec132eb36ae482b5e2e0d4ce72da5a5bb163288,-0.11702127659574468,-0.0936170212765958,-0.17698620447819202
H200_s1,seedv,60,exact_head,global_oracle,variance_matched_random,180,0.884922102882404,2.220446049250313e-16,0.05319148936170215,0.24255319148936166,2.4308044091416385,235,6cb798dc5d384618efaa661b47ccf7430f42c3e2373dd9c774b82958cf5eee59,-0.06914893617021278,-0.05531914893617029,0.4896187119512978
H200_s1,seedv,61,fresh_head,global_oracle,same_rank_random,15,0.039157918502125216,0.0,0.0957446808510638,0.2765957446808511,1.944402373407874,235,8b68178131e9ef19dfe170bdfc7cb125a15e61192be070443f2b6a2d10995539,-0.02659574468085113,-0.021276595744680882,0.0032166762175331876
H200_s1,seedv,61,exact_head,global_oracle,same_rank_random,15,0.039157918502125216,0.0,0.0957446808510638,0.276595744680851,1.8906982517457291,235,936ed9273d82a3f8286c1885e569acdd27ab8c624d7f465e6e3565e5ab090144,-0.02659574468085113,-0.021276595744680937,-0.05048744544461159
H200_s1,seedv,61,fresh_head,global_oracle,variance_matched_random,170,0.8849221028824042,0.0,0.04255319148936165,0.23404255319148937,1.7345738128532453,235,d05ff2bfef1a78f3e7a2bf394a3d5f69e6373e26ec5655123f8648e91c98d62e,-0.07978723404255328,-0.06382978723404259,-0.20661188433709543
H200_s1,seedv,61,exact_head,global_oracle,variance_matched_random,170,0.8849221028824042,0.0,0.010638297872340385,0.20851063829787236,2.0287057450460666,235,b12122eae6482b340029b014ef651359187afc42e500b948cb9df9f2d1eae3f8,-0.11170212765957455,-0.08936170212765959,0.08752004785572587
H200_s1,seedv,62,fresh_head,global_oracle,same_rank_random,15,0.010904970180706382,0.0,0.12765957446808507,0.3021276595744681,1.9428380919273172,235,d52c2f5a4355b7eecc7a2ee20b635dfacd344d08714c28a3dd435051bba41995,0.005319148936170137,0.004255319148936121,0.0016523947369764258
H200_s1,seedv,62,exact_head,global_oracle,same_rank_random,15,0.010904970180706382,0.0,0.10106382978723405,0.28085106382978725,1.8965736336756394,235,d5ed7a72f262306054b2b7af275dcd1d056e408a5eb6670d93794cf8a83073c3,-0.021276595744680882,-0.017021276595744705,-0.04461206351470137
H200_s1,seedv,62,fresh_head,global_oracle,variance_matched_random,174,0.8849221028824036,6.661338147750939e-16,0.015957446808510634,0.2127659574468085,1.7505779524276939,235,e17dbada23d321f77e962da6a8dc8de4a5357137a0198a7b3789fc7b6438561a,-0.1063829787234043,-0.08510638297872344,-0.19060774476264686
H200_s1,seedv,62,exact_head,global_oracle,variance_matched_random,174,0.8849221028824036,6.661338147750939e-16,0.02659574468085124,0.2212765957446808,2.1408658223855497,235,6f1124c99afef6a2df38ac566ca742f4575867ec2dc0004f60384547d9b6bff0,-0.09574468085106369,-0.07659574468085115,0.19968012519520895
H200_s1,seedv,63,fresh_head,global_oracle,same_rank_random,15,0.018838642447208977,0.0,0.10106382978723405,0.28085106382978725,1.9390911763250975,235,dfee9b25a889f8e4b65bb11b46134c2a6578cb69cdd287d6e5ddfba327e314d0,-0.021276595744680882,-0.017021276595744705,-0.002094520865243199
H200_s1,seedv,63,exact_head,global_oracle,same_rank_random,15,0.018838642447208977,0.0,0.10106382978723405,0.2808510638297872,1.9178747438901227,235,bdb401b3e0aa034dd459a8ff81bb33e982859147125beae59c4be6b71ac995b6,-0.021276595744680882,-0.01702127659574476,-0.02331095330021804
H200_s1,seedv,63,fresh_head,global_oracle,variance_matched_random,183,0.884922102882404,2.220446049250313e-16,-0.005319148936170137,0.19574468085106383,1.733244165322644,235,618c07c77e53dc521ed8818b1b53c71a3715dfa6a66c3ab5dc27bf634c7f80e5,-0.12765957446808507,-0.10212765957446812,-0.2079415318676967
H200_s1,seedv,63,exact_head,global_oracle,variance_matched_random,183,0.884922102882404,2.220446049250313e-16,0.037234042553191515,0.22978723404255322,2.2742953396685683,235,b3fb6abc5a1d541c63a84516e7d0b477534be9695c19f2d0405d5d6d570addb1,-0.08510638297872342,-0.06808510638297874,0.3331096424782276
H200_s1,seedv,64,fresh_head,global_oracle,same_rank_random,15,0.0167806736730506,0.0,0.1063829787234043,0.28510638297872337,1.9420172639471842,235,7860425dbe1310dfd3359442646aca8e5dc67fc264894af488bf80195fcc9552,-0.015957446808510634,-0.012765957446808585,0.0008315667568434826
H200_s1,seedv,64,exact_head,global_oracle,same_rank_random,15,0.0167806736730506,0.0,0.0957446808510638,0.276595744680851,1.9196590558908901,235,a59c4f5498b3029ab83b9dc57e29885b5d1a88ba7bbe01d350b1c129b7c09620,-0.02659574468085113,-0.021276595744680937,-0.02152664129945059
H200_s1,seedv,64,fresh_head,global_oracle,variance_matched_random,177,0.8849221028824045,2.220446049250313e-16,0.005319148936170248,0.2042553191489362,1.7680995954704453,235,8622651a844459ea5609232ca3c548ca8cbec762c4ffe16e065b5049a8c48c8d,-0.11702127659574468,-0.09361702127659577,-0.17308610171989547
