tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
released,seedv,12,fresh_head,global_oracle,variance_matched_random,179,0.8775891837957349,0.0,0.12234042553191504,0.2978723404255319,1.5876808864265828,235,f426456f0b01aff124ba3712f5fe334d7c556b002b13dac02e0671d7e4b3c781,-0.05319148936170193,-0.04255319148936165,-0.017535854658882855
released,seedv,12,exact_head,global_oracle,variance_matched_random,179,0.8775891837957349,0.0,-0.0585106382978724,0.15319148936170213,3.316992741868256,235,05ba142ef01a5ff62b155c093f4691df1b578a7bace9dcc971c398f3b35d6466,-0.23404255319148937,-0.18723404255319143,1.7117760007827905
released,seedv,13,fresh_head,global_oracle,same_rank_random,15,0.033216188716701664,0.0,0.19148936170212771,0.35319148936170214,1.6041587889519555,235,1f5540aa367a5c35698801be22bcebe357f0d3bc282537dc0da632e2b3d52044,0.015957446808510745,0.012765957446808585,-0.0010579521335101205
released,seedv,13,exact_head,global_oracle,same_rank_random,15,0.033216188716701664,0.0,0.17553191489361697,0.34042553191489366,1.6107090657795948,235,d12bf50eff40c98b9c0580e91edda48bb6e233f2fadeaf40a2ae3deefab25eea,0.0,1.1102230246251565e-16,0.0054923246941291914
released,seedv,13,fresh_head,global_oracle,variance_matched_random,172,0.8775891837957351,2.220446049250313e-16,0.13829787234042556,0.31063829787234043,1.6290787718229836,235,aa51ac2acc639d867fd2d8235c6afa833019329b63ec325aecb825b7c91621be,-0.037234042553191404,-0.029787234042553123,0.023862030737517914
released,seedv,13,exact_head,global_oracle,variance_matched_random,172,0.8775891837957351,2.220446049250313e-16,0.015957446808510634,0.2127659574468085,3.7306169923543804,235,f0bda71191234bf15e76ce8cd0c36f21528b26790364c47355ebb65aee76dc5d,-0.15957446808510634,-0.12765957446808504,2.125400251268915
released,seedv,14,fresh_head,global_oracle,same_rank_random,15,0.031068597409455192,0.0,0.18617021276595747,0.34893617021276596,1.6299408177245573,235,bcd92c3971106fe48de9b103d55257cdda14eb55e0e12160b27ad0378fe40552,0.010638297872340496,0.008510638297872408,0.024724076639091708
released,seedv,14,exact_head,global_oracle,same_rank_random,15,0.031068597409455192,0.0,0.19148936170212771,0.35319148936170214,1.6166076129938909,235,4ae283481bb23b05ec6d37dc0703fa582fe7e17839ce0938dd1527061dc947fc,0.015957446808510745,0.012765957446808585,0.011390871908425249
released,seedv,14,fresh_head,global_oracle,variance_matched_random,177,0.8775891837957347,2.220446049250313e-16,0.14893617021276595,0.3191489361702128,1.5821240972199926,235,ec2b04ffda6df5834c97c34a3be27c6681b88a6e457072ad219600801f751b41,-0.02659574468085102,-0.02127659574468077,-0.02309264386547305
released,seedv,14,exact_head,global_oracle,variance_matched_random,177,0.8775891837957347,2.220446049250313e-16,0.010638297872340385,0.20851063829787236,2.827503737455056,235,0cdf0ed03ad3943b74a1aaeff26b20486dc94efe7bd665df7f08a8ea09c88fce,-0.16489361702127658,-0.1319148936170212,1.2222869963695902
